,drone25_time,drone25_CTUN_ThI,drone25_CTUN_ABst,drone25_CTUN_ThO,drone25_CTUN_ThH,drone25_CTUN_DAlt,drone25_CTUN_Alt,drone25_CTUN_BAlt,drone25_CTUN_DSAlt,drone25_CTUN_SAlt,drone25_CTUN_TAlt,drone25_CTUN_DCRt,drone25_CTUN_CRt,drone25_FTN_NDn,drone25_FTN_DnF1,drone25_FTN_DnF2,drone25_FTN_DnF3,drone25_FTN_DnF4,drone25_ATT_DesRoll,drone25_ATT_Roll,drone25_ATT_DesPitch,drone25_ATT_Pitch,drone25_ATT_DesYaw,drone25_ATT_Yaw,drone25_ATT_ErrRP,drone25_ATT_ErrYaw,drone25_ATT_AEKF,drone25_RATE_RDes,drone25_RATE_R,drone25_RATE_ROut,drone25_RATE_PDes,drone25_RATE_P,drone25_RATE_POut,drone25_RATE_YDes,drone25_RATE_Y,drone25_RATE_YOut,drone25_RATE_ADes,drone25_RATE_A,drone25_RATE_AOut,drone25_XKF1_C,drone25_XKF1_Roll,drone25_XKF1_Pitch,drone25_XKF1_Yaw,drone25_XKF1_VN,drone25_XKF1_VE,drone25_XKF1_VD,drone25_XKF1_dPD,drone25_XKF1_PN,drone25_XKF1_PE,drone25_XKF1_PD,drone25_XKF1_GX,drone25_XKF1_GY,drone25_XKF1_GZ,drone25_XKF1_OH,drone25_XKF2_C,drone25_XKF2_AX,drone25_XKF2_AY,drone25_XKF2_AZ,drone25_XKF2_VWN,drone25_XKF2_VWE,drone25_XKF2_MN,drone25_XKF2_ME,drone25_XKF2_MD,drone25_XKF2_MX,drone25_XKF2_MY,drone25_XKF2_MZ,drone25_XKF2_IDX,drone25_XKF2_IDY,drone25_XKF2_IS,drone25_XKF3_C,drone25_XKF3_IVN,drone25_XKF3_IVE,drone25_XKF3_IVD,drone25_XKF3_IPN,drone25_XKF3_IPE,drone25_XKF3_IPD,drone25_XKF3_IMX,drone25_XKF3_IMY,drone25_XKF3_IMZ,drone25_XKF3_IYAW,drone25_XKF3_IVT,drone25_XKF3_RErr,drone25_XKF3_ErSc,drone25_XKF4_C,drone25_XKF4_SV,drone25_XKF4_SP,drone25_XKF4_SH,drone25_XKF4_SM,drone25_XKF4_SVT,drone25_XKF4_errRP,drone25_XKF4_OFN,drone25_XKF4_OFE,drone25_XKF4_FS,drone25_XKF4_TS,drone25_XKF4_SS,drone25_XKF4_GPS,drone25_XKF4_PI,drone25_XKF5_C,drone25_XKF5_NI,drone25_XKF5_FIX,drone25_XKF5_FIY,drone25_XKF5_AFI,drone25_XKF5_HAGL,drone25_XKF5_offset,drone25_XKF5_RI,drone25_XKF5_rng,drone25_XKF5_Herr,drone25_XKF5_eAng,drone25_XKF5_eVel,drone25_XKF5_ePos,drone25_XKFS_C,drone25_XKFS_MI,drone25_XKFS_BI,drone25_XKFS_GI,drone25_XKFS_AI,drone25_XKQ_C,drone25_XKQ_Q1,drone25_XKQ_Q2,drone25_XKQ_Q3,drone25_XKQ_Q4,drone25_XKV1_C,drone25_XKV1_V00,drone25_XKV1_V01,drone25_XKV1_V02,drone25_XKV1_V03,drone25_XKV1_V04,drone25_XKV1_V05,drone25_XKV1_V06,drone25_XKV1_V07,drone25_XKV1_V08,drone25_XKV1_V09,drone25_XKV1_V10,drone25_XKV1_V11,drone25_XKV2_C,drone25_XKV2_V12,drone25_XKV2_V13,drone25_XKV2_V14,drone25_XKV2_V15,drone25_XKV2_V16,drone25_XKV2_V17,drone25_XKV2_V18,drone25_XKV2_V19,drone25_XKV2_V20,drone25_XKV2_V21,drone25_XKV2_V22,drone25_XKV2_V23,drone25_XKT_C,drone25_XKT_Cnt,drone25_XKT_IMUMin,drone25_XKT_IMUMax,drone25_XKT_EKFMin,drone25_XKT_EKFMax,drone25_XKT_AngMin,drone25_XKT_AngMax,drone25_XKT_VMin,drone25_XKT_VMax,drone25_AHR2_Roll,drone25_AHR2_Pitch,drone25_AHR2_Yaw,drone25_AHR2_Alt,drone25_AHR2_Lat,drone25_AHR2_Lng,drone25_AHR2_Q1,drone25_AHR2_Q2,drone25_AHR2_Q3,drone25_AHR2_Q4,drone25_POS_Lat,drone25_POS_Lng,drone25_POS_Alt,drone25_POS_RelHomeAlt,drone25_POS_RelOriginAlt,drone25_MOTB_LiftMax,drone25_MOTB_BatVolt,drone25_MOTB_BatRes,drone25_MOTB_ThLimit,drone25_RCIN_C1,drone25_RCIN_C2,drone25_RCIN_C3,drone25_RCIN_C4,drone25_RCIN_C5,drone25_RCIN_C6,drone25_RCIN_C7,drone25_RCIN_C8,drone25_RCIN_C9,drone25_RCIN_C10,drone25_RCIN_C11,drone25_RCIN_C12,drone25_RCIN_C13,drone25_RCIN_C14,drone25_RCI2_C15,drone25_RCI2_C16,drone25_RCI2_OMask,drone25_RSSI_RXRSSI,drone25_RCOU_C1,drone25_RCOU_C2,drone25_RCOU_C3,drone25_RCOU_C4,drone25_RCOU_C5,drone25_RCOU_C6,drone25_RCOU_C7,drone25_RCOU_C8,drone25_RCOU_C9,drone25_RCOU_C10,drone25_RCOU_C11,drone25_RCOU_C12,drone25_RCOU_C13,drone25_RCOU_C14,drone25_PSCN_TPN,drone25_PSCN_PN,drone25_PSCN_DVN,drone25_PSCN_TVN,drone25_PSCN_VN,drone25_PSCN_DAN,drone25_PSCN_TAN,drone25_PSCN_AN,drone25_PSCE_TPE,drone25_PSCE_PE,drone25_PSCE_DVE,drone25_PSCE_TVE,drone25_PSCE_VE,drone25_PSCE_DAE,drone25_PSCE_TAE,drone25_PSCE_AE,drone25_PSCD_TPD,drone25_PSCD_PD,drone25_PSCD_DVD,drone25_PSCD_TVD,drone25_PSCD_VD,drone25_PSCD_DAD,drone25_PSCD_TAD,drone25_PSCD_AD,drone25_VIBE_IMU,drone25_VIBE_VibeX,drone25_VIBE_VibeY,drone25_VIBE_VibeZ,drone25_VIBE_Clip,drone25_CTRL_RMSRollP,drone25_CTRL_RMSRollD,drone25_CTRL_RMSPitchP,drone25_CTRL_RMSPitchD,drone25_CTRL_RMSYaw,drone25_CMD_CTot,drone25_CMD_CNum,drone25_CMD_CId,drone25_CMD_Prm1,drone25_CMD_Prm2,drone25_CMD_Prm3,drone25_CMD_Prm4,drone25_CMD_Lat,drone25_CMD_Lng,drone25_CMD_Alt,drone25_CMD_Frame,drone25_ORGN_Type,drone25_ORGN_Lat,drone25_ORGN_Lng,drone25_ORGN_Alt,drone25_EV_Id,drone25_IMU_I,drone25_IMU_GyrX,drone25_IMU_GyrY,drone25_IMU_GyrZ,drone25_IMU_AccX,drone25_IMU_AccY,drone25_IMU_AccZ,drone25_IMU_EG,drone25_IMU_EA,drone25_IMU_T,drone25_IMU_GH,drone25_IMU_AH,drone25_IMU_GHz,drone25_IMU_AHz,drone25_POWR_Vcc,drone25_POWR_VServo,drone25_POWR_Flags,drone25_POWR_AccFlags,drone25_POWR_Safety,drone25_BAT_Instance,drone25_BAT_Volt,drone25_BAT_VoltR,drone25_BAT_Curr,drone25_BAT_CurrTot,drone25_BAT_EnrgTot,drone25_BAT_Temp,drone25_BAT_Res,drone25_BAT_RemPct,drone25_MAG_I,drone25_MAG_MagX,drone25_MAG_MagY,drone25_MAG_MagZ,drone25_MAG_OfsX,drone25_MAG_OfsY,drone25_MAG_OfsZ,drone25_MAG_MOX,drone25_MAG_MOY,drone25_MAG_MOZ,drone25_MAG_Health,drone25_MAG_S,drone25_BARO_I,drone25_BARO_Alt,drone25_BARO_Press,drone25_BARO_Temp,drone25_BARO_CRt,drone25_BARO_SMS,drone25_BARO_Offset,drone25_BARO_GndTemp,drone25_BARO_Health,drone25_RAD_RSSI,drone25_RAD_RemRSSI,drone25_RAD_TxBuf,drone25_RAD_Noise,drone25_RAD_RemNoise,drone25_RAD_RxErrors,drone25_RAD_Fixed,drone25_XKY0_C,drone25_XKY0_YC,drone25_XKY0_YCS,drone25_XKY0_Y0,drone25_XKY0_Y1,drone25_XKY0_Y2,drone25_XKY0_Y3,drone25_XKY0_Y4,drone25_XKY0_W0,drone25_XKY0_W1,drone25_XKY0_W2,drone25_XKY0_W3,drone25_XKY0_W4,drone25_XKY1_C,drone25_XKY1_IVN0,drone25_XKY1_IVN1,drone25_XKY1_IVN2,drone25_XKY1_IVN3,drone25_XKY1_IVN4,drone25_XKY1_IVE0,drone25_XKY1_IVE1,drone25_XKY1_IVE2,drone25_XKY1_IVE3,drone25_XKY1_IVE4,drone25_GPS_I,drone25_GPS_Status,drone25_GPS_GMS,drone25_GPS_GWk,drone25_GPS_NSats,drone25_GPS_HDop,drone25_GPS_Lat,drone25_GPS_Lng,drone25_GPS_Alt,drone25_GPS_Spd,drone25_GPS_GCrs,drone25_GPS_VZ,drone25_GPS_Yaw,drone25_GPS_U,drone25_GPA_I,drone25_GPA_VDop,drone25_GPA_HAcc,drone25_GPA_VAcc,drone25_GPA_SAcc,drone25_GPA_YAcc,drone25_GPA_VV,drone25_GPA_SMS,drone25_GPA_Delta,drone25_DSF_Dp,drone25_DSF_Blk,drone25_DSF_Bytes,drone25_DSF_FMn,drone25_DSF_FMx,drone25_DSF_FAv,drone25_MAV_chan,drone25_MAV_txp,drone25_MAV_rxp,drone25_MAV_rxdp,drone25_MAV_flags,drone25_MAV_ss,drone25_MAV_tf,drone25_DU32_Id,drone25_DU32_Value,drone25_TERR_Status,drone25_TERR_Lat,drone25_TERR_Lng,drone25_TERR_Spacing,drone25_TERR_TerrH,drone25_TERR_CHeight,drone25_TERR_Pending,drone25_TERR_Loaded,drone25_UBX1_Instance,drone25_UBX1_noisePerMS,drone25_UBX1_jamInd,drone25_UBX1_aPower,drone25_UBX1_agcCnt,drone25_UBX1_config,drone25_UBX2_Instance,drone25_UBX2_ofsI,drone25_UBX2_magI,drone25_UBX2_ofsQ,drone25_UBX2_magQ,drone25_PM_NLon,drone25_PM_NLoop,drone25_PM_MaxT,drone25_PM_Mem,drone25_PM_Load,drone25_PM_ErrL,drone25_PM_IntE,drone25_PM_ErrC,drone25_PM_SPIC,drone25_PM_I2CC,drone25_PM_I2CI,drone25_PM_Ex,drone25_SRTL_Active,drone25_SRTL_NumPts,drone25_SRTL_MaxPts,drone25_SRTL_Action,drone25_SRTL_N,drone25_SRTL_E,drone25_SRTL_D,drone25_ARM_ArmState,drone25_ARM_ArmChecks,drone25_ARM_Forced,drone25_ARM_Method,drone25_AUXF_function,drone25_AUXF_pos,drone25_AUXF_source,drone25_AUXF_result,drone25_D32_Id,drone25_D32_Value,drone25_alt,drone25_roll,drone25_pitch,drone25_heading_yaw,drone25_tilt_angle,drone25_current.alt,drone25_nav_state,drone25_rho,drone25_baro_pressure_pa,drone25_lon,drone25_lat,drone25_z,drone25_on_alt_setpoint_bool,drone25_is_on_alt_level,drone25_level,drone25_WS_from_tilt,drone25_WD_from_tilt,drone25_u_from_tilt,drone25_v_from_tilt,drone25_sbaCO2,drone25_sbaT,drone25_sbaH,drone25_sbaP,drone25_mpcT,drone25_scdCO2,drone25_scdT,drone25_scdH,drone25_bmeT,drone25_bmeH,drone25_bmeP,drone25_bmeA,drone25_mlxAmbT,drone25_mlxObjT,drone25_VRL_F2600,drone25_ppm_CH4,drone25_Rs_F2600,drone25_T6613,drone25_mpcTemp,drone25_windMPH,drone25_shtTemp,drone25_wind_ms,drone25_mpcTemp_pot,drone25_bmeT_pot,drone25_shtTemp_pot,drone25_saturation_vapor_pressure_bme,drone25_vapor_pressure_bme,drone25_specific_humidity_bme,drone25_esat_hPa,drone25_vapor_pressure_hPa,drone25_abs_humidity,drone25_sbaCO2_anomaly
2023-08-21 13:55:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.5,14.8,1008.0,25.5625,291.0,27.8119,35.9634,27.64,33.312,100706.9219,51.488600000000005,28.87,26.07,1.0613,1.0166,18.556016206539155,,25.5625,,,,,,,2992.980476242607,997.0216562459372,,33.236545535017996,11.071758048625195,0.008120155476284535,
2023-08-21 13:55:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.5,15.05,1008.0,26.5625,262.0,27.9013,36.612700000000004,27.625,34.037099999999995,100709.7461,51.432,28.97,25.83,1.0645,1.0169,18.485204321277596,,26.5625,,,,,,,2990.6374743114548,1017.9262677688641,,35.27578325597484,12.00685362261941,0.008784828712389217,
2023-08-21 13:55:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.4,15.3,1008.0,26.6875,281.0,28.0228,36.97665,27.6,34.72265,100708.13279999999,51.251400000000004,29.03,25.73,1.0645,1.0169,18.485204321277596,,26.6875,,,,,,,2986.7360281045762,1037.0738974626536,,35.538195067651266,12.339803089657812,0.009027690087361862,
2023-08-21 13:55:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.4,15.6,1008.0,27.28125,258.5,28.12695,37.9196,27.59,35.541,100712.4219,51.386,29.16,26.240000000000002,1.071,1.0175,18.342670401493933,,27.28125,,,,,,,2985.176693778602,1060.9616487358528,,36.80800684562455,13.081933713003417,0.009558837622907393,
2023-08-21 13:55:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.4,15.6,1008.0,27.25,242.0,28.2338,38.1073,27.61,34.51805,100713.36720000001,51.21855,29.35,26.25,1.0726,1.0176500000000002,18.30790194809383,,27.25,,,,,,,2988.296073240628,1031.5015327092367,,36.74020303809079,12.6820016547897,0.009263847046116765,
2023-08-21 13:55:45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.4,15.4,1008.0,27.125,245.0,28.3352,36.8607,27.6,34.56885,100709.4844,51.003299999999996,29.5,26.47,1.0742,1.0178,18.273133494693724,,27.125,,,,,,,2986.7360281045762,1032.4802974514287,,36.47007418674087,12.60728524050317,0.009212414822964143,
2023-08-21 13:55:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.5,15.5,1008.0,26.625,256.0,28.3913,36.8729,27.655,34.08835,100710.14845000001,51.1607,29.619999999999997,25.89,1.071,1.0175,18.342670401493933,,26.625,,,,,,,2995.3250799572265,1021.0568968935993,,35.40677740332604,12.06958620496669,0.008829442163672867,
2023-08-21 13:55:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.6,15.45,1008.0,25.5,274.0,28.19105,35.5957,27.634999999999998,33.52005,100712.5625,51.094,29.53,25.43,1.071,1.0175,18.342670401493933,,25.5,,,,,,,2992.199297668544,1002.9867006781448,,33.112577454367226,11.099352518992621,0.008142317665548194,
2023-08-21 13:56:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.6,15.4,1008.0,24.875,270.0,27.8519,35.5515,27.6,32.1602,100708.6641,51.432,29.35,25.21,1.0677,1.0172,18.414816896131867,,24.875,,,,,,,2986.7360281045762,960.5402801104881,,31.894892144992188,10.257461103613778,0.007534133976438062,
2023-08-21 13:56:05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.6,14.9,1008.0,24.625,268.0,27.7371,34.7076,27.57,33.129400000000004,100708.52345000001,51.49995,29.07,25.53,1.0645,1.0169,18.485204321277596,,24.625,,,,,,,2982.060156464125,987.938637475626,,31.41886282495553,10.408880740730817,0.00765293345941172,
2023-08-21 13:56:10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.6,14.9,1008.0,24.75,253.0,27.8119,35.9207,27.68,34.41945,100707.0469,51.7465,29.07,26.46,1.0645,1.0169,18.485204321277596,,24.75,,,,,,,2999.2363148423874,1032.320643769018,,31.656097245983222,10.895854563532572,0.008011526050723212,
2023-08-21 13:56:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.6,15.5,1008.0,24.9375,249.0,28.0362,37.4634,27.744999999999997,34.23825,100706.2461,51.3625,29.13,26.45,1.0677,1.0172,18.414816896131867,,24.9375,,,,,,,3009.4263914471094,1030.37493146964,,32.01487747152105,10.961333785893055,0.008055132306594095,
2023-08-21 13:56:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.7,15.2,1008.0,25.375,299.0,28.135,35.852850000000004,27.8,32.6182,100707.45315,51.498400000000004,29.21,26.67,1.0661,1.01705,18.45001060870473,,25.375,,,,,,,3018.0723487216897,984.4408748507383,,32.865849842045954,10.720248633178235,0.007864516647057186,
